id,date,time,molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail,datetime
27779,2019-01-30,21:49:16,92,53,가동,708,116,118,110,112,330,39,175,130,271,185,490,706,37,A,23,8722,0,2019-01-30 21:49:16
27782,2019-01-30,21:51:14,91,54,가동,709,117,118,110,112,330,48,175,130,272,186,487,708,37,A,23,8722,0,2019-01-30 21:51:14
27785,2019-01-30,21:53:13,90,55,가동,710,117,118,110,111,330,46,175,133,273,186,486,693,37,A,23,8722,0,2019-01-30 21:53:13
27788,2019-01-30,21:55:11,89,56,가동,710,117,119,110,112,330,47,176,133,274,187,484,708,37,A,23,8722,0,2019-01-30 21:55:11
27791,2019-01-30,21:57:10,88,57,가동,710,117,119,110,112,330,45,176,131,275,188,484,709,37,A,23,8722,0,2019-01-30 21:57:10
27794,2019-01-30,21:59:09,87,58,가동,712,117,119,110,112,330,47,177,130,275,188,483,707,37,A,23,8722,0,2019-01-30 21:59:09
27797,2019-01-30,22:01:13,86,59,가동,713,117,121,110,112,330,43,176,132,275,187,482,705,37,A,23,8722,0,2019-01-30 22:01:13
27800,2019-01-30,22:03:10,86,60,가동,712,119,121,110,112,330,43,176,131,274,187,486,709,37,A,23,8722,0,2019-01-30 22:03:10
27803,2019-01-30,22:05:12,85,61,가동,713,119,121,110,112,330,46,176,131,274,187,488,709,37,A,23,8722,0,2019-01-30 22:05:12
27806,2019-01-30,22:07:14,84,62,가동,715,120,122,110,112,330,45,176,131,274,187,488,710,37,A,23,8722,0,2019-01-30 22:07:14
27809,2019-01-30,22:09:15,83,63,가동,716,120,121,110,112,330,44,176,131,274,187,489,707,37,A,23,8722,0,2019-01-30 22:09:15
27812,2019-01-30,22:11:17,83,64,가동,717,120,122,110,112,330,47,176,131,274,187,485,708,37,A,23,8722,0,2019-01-30 22:11:17
27815,2019-01-30,22:13:18,82,65,가동,717,120,121,110,112,330,45,176,130,274,187,487,702,37,A,23,8722,0,2019-01-30 22:13:18
27818,2019-01-30,22:15:19,81,66,가동,718,119,122,110,111,330,45,176,130,275,187,487,706,37,A,23,8722,0,2019-01-30 22:15:19
27821,2019-01-30,22:17:21,79,67,가동,719,120,122,110,112,331,43,176,131,275,187,487,709,38,A,23,8722,0,2019-01-30 22:17:21
27825,2019-01-30,22:20:44,79,68,가동,719,120,202,110,112,330,40,154,130,245,156,468,707,38,A,23,8722,0,2019-01-30 22:20:44
27827,2019-01-30,22:22:41,78,69,가동,718,200,119,110,112,330,44,168,131,256,173,484,710,38,A,23,8722,0,2019-01-30 22:22:41
27830,2019-01-30,22:24:40,77,70,가동,718,117,119,110,112,330,45,173,133,264,181,488,707,38,A,23,8722,0,2019-01-30 22:24:40
27833,2019-01-30,22:26:40,77,71,가동,719,116,119,110,112,330,44,175,132,269,184,487,710,38,A,23,8722,0,2019-01-30 22:26:40
27837,2019-01-30,22:28:51,76,72,가동,718,117,119,110,112,330,47,177,130,272,187,489,709,38,A,23,8722,0,2019-01-30 22:28:51
27839,2019-01-30,22:30:36,75,73,가동,718,117,119,110,112,330,45,177,132,274,188,489,709,38,A,23,8722,0,2019-01-30 22:30:36
27842,2019-01-30,22:32:36,74,74,가동,718,117,119,110,112,330,46,177,133,276,189,487,703,38,A,23,8722,0,2019-01-30 22:32:36
27846,2019-01-30,22:34:34,74,75,가동,718,117,119,110,112,330,48,178,131,276,189,487,698,38,A,23,8722,0,2019-01-30 22:34:34
27848,2019-01-30,22:36:37,72,76,가동,718,117,118,110,112,330,45,178,132,277,190,487,708,38,A,23,8722,0,2019-01-30 22:36:37
27852,2019-01-30,22:38:31,71,77,가동,719,116,118,110,111,330,47,178,132,277,190,488,707,38,A,23,8722,0,2019-01-30 22:38:31
27855,2019-01-30,22:40:31,71,78,가동,720,117,119,110,112,330,49,178,133,278,191,487,704,38,A,23,8722,0,2019-01-30 22:40:31
27858,2019-01-30,22:42:34,69,79,가동,721,117,119,110,112,330,45,179,133,279,191,487,707,38,A,23,8722,0,2019-01-30 22:42:34
27859,2019-01-30,22:44:28,69,80,가동,722,117,119,110,112,330,51,179,131,279,191,488,707,38,A,23,8722,0,2019-01-30 22:44:28
27862,2019-01-30,22:46:31,68,81,가동,722,117,119,110,112,330,47,178,131,279,191,486,710,38,A,23,8722,0,2019-01-30 22:46:31
27865,2019-01-30,22:48:25,67,82,가동,723,117,119,110,112,330,45,179,132,279,191,485,703,38,A,23,8722,0,2019-01-30 22:48:25
27868,2019-01-30,22:50:24,67,83,가동,723,116,119,110,112,330,53,179,133,279,191,480,707,38,A,23,8722,0,2019-01-30 22:50:24
27872,2019-01-30,22:52:25,65,84,가동,722,118,119,110,112,330,46,179,133,279,191,480,706,38,A,23,8722,0,2019-01-30 22:52:25
27875,2019-01-30,22:54:23,64,85,가동,722,117,120,110,112,330,45,179,132,279,191,485,708,37,A,23,8722,0,2019-01-30 22:54:23
27878,2019-01-30,22:56:25,64,86,가동,721,118,121,110,112,330,45,178,133,278,190,488,706,37,A,23,8722,0,2019-01-30 22:56:25
27881,2019-01-30,22:58:26,63,87,가동,720,119,121,110,112,330,47,178,132,277,190,490,700,37,A,23,8722,0,2019-01-30 22:58:26
27884,2019-01-30,23:00:27,61,88,가동,719,120,121,110,112,330,47,178,132,277,189,489,708,37,A,23,8722,0,2019-01-30 23:00:27
27887,2019-01-30,23:02:28,61,89,가동,718,119,121,110,112,330,45,178,132,277,189,487,703,37,A,23,8722,0,2019-01-30 23:02:28
27890,2019-01-30,23:04:29,60,90,가동,718,120,121,110,112,330,47,178,133,277,189,483,707,38,A,23,8722,0,2019-01-30 23:04:29
27893,2019-01-30,23:06:30,59,91,가동,717,119,121,110,112,330,46,178,133,276,189,483,705,38,A,23,8722,0,2019-01-30 23:06:30
27896,2019-01-30,23:08:31,58,92,가동,717,120,121,110,112,330,46,178,134,276,190,487,706,38,A,23,8722,0,2019-01-30 23:08:31
27899,2019-01-30,23:10:34,57,93,가동,717,119,121,110,112,330,45,178,133,277,190,488,703,38,A,23,8722,0,2019-01-30 23:10:34
27901,2019-01-30,23:12:50,57,94,가동,717,120,122,110,112,330,48,178,134,276,190,487,707,38,A,23,8722,0,2019-01-30 23:12:50
27904,2019-01-30,23:14:37,55,95,가동,719,120,121,110,112,331,47,178,132,277,189,488,703,38,A,23,8722,0,2019-01-30 23:14:37
27907,2019-01-30,23:16:39,55,96,가동,719,120,122,110,112,330,51,177,133,277,190,487,699,38,A,23,8722,0,2019-01-30 23:16:39
27910,2019-01-30,23:18:40,53,97,가동,720,120,122,110,111,330,49,178,130,277,189,488,697,38,A,23,8722,0,2019-01-30 23:18:40
27913,2019-01-30,23:20:42,53,98,가동,720,120,122,110,112,330,49,178,131,277,190,488,694,38,A,23,8722,0,2019-01-30 23:20:42
27916,2019-01-30,23:22:44,52,99,가동,721,120,122,110,112,330,53,178,131,276,189,485,708,38,A,23,8722,0,2019-01-30 23:22:44
27919,2019-01-30,23:24:48,51,100,가동,721,121,122,110,112,330,47,178,133,276,189,485,703,38,A,23,8722,0,2019-01-30 23:24:48
27922,2019-01-30,23:26:49,51,101,가동,721,120,123,110,112,330,48,177,133,275,189,487,698,38,A,23,8722,0,2019-01-30 23:26:49
27925,2019-01-30,23:28:51,49,102,가동,721,122,122,110,112,330,47,178,132,276,189,487,703,38,A,23,8722,0,2019-01-30 23:28:51
27928,2019-01-30,23:30:52,49,103,가동,721,120,121,110,112,330,49,178,132,276,189,487,702,38,A,23,8722,0,2019-01-30 23:30:52
27931,2019-01-30,23:32:53,48,104,가동,719,120,121,110,112,330,51,178,133,276,190,489,700,38,A,23,8722,0,2019-01-30 23:32:53
27934,2019-01-30,23:34:55,47,105,가동,718,119,121,110,112,330,48,178,133,276,190,487,708,38,A,23,8722,0,2019-01-30 23:34:55
27937,2019-01-30,23:36:56,46,106,가동,718,120,122,110,112,330,48,178,132,276,189,487,707,38,A,23,8722,0,2019-01-30 23:36:56
27940,2019-01-30,23:38:58,45,107,가동,718,120,122,110,112,330,49,178,132,277,189,488,705,38,A,23,8722,0,2019-01-30 23:38:58
27943,2019-01-30,23:41:01,44,108,가동,719,120,122,110,112,330,46,177,132,276,189,487,702,38,A,23,8722,0,2019-01-30 23:41:01
27945,2019-01-30,23:43:02,44,109,가동,719,120,121,110,112,330,48,178,132,276,189,485,707,38,A,23,8722,0,2019-01-30 23:43:02
27949,2019-01-30,23:45:25,43,110,가동,719,120,143,110,112,330,47,169,132,267,179,478,698,38,A,23,8722,0,2019-01-30 23:45:25
27951,2019-01-30,23:47:24,42,111,가동,719,142,118,110,112,330,47,176,132,272,186,484,706,38,A,23,8722,0,2019-01-30 23:47:24
27954,2019-01-30,23:49:23,41,112,가동,719,117,118,110,112,330,52,178,131,275,189,488,706,38,A,23,8722,0,2019-01-30 23:49:23
27957,2019-01-30,23:51:22,40,113,가동,720,117,119,110,112,330,51,179,132,277,190,485,697,38,A,23,8722,0,2019-01-30 23:51:22
27960,2019-01-30,23:53:20,38,114,가동,720,117,119,110,112,330,52,179,133,277,191,488,697,38,A,23,8722,0,2019-01-30 23:53:20
27963,2019-01-30,23:55:18,38,115,가동,721,117,119,110,112,330,53,179,132,278,191,487,709,38,A,23,8722,0,2019-01-30 23:55:18
27966,2019-01-30,23:57:17,37,116,가동,721,118,119,110,112,330,50,180,133,279,192,488,704,38,A,23,8722,0,2019-01-30 23:57:17
27969,2019-01-30,23:59:16,37,117,가동,721,117,119,82,112,330,54,180,132,279,192,490,699,38,A,23,8722,0,2019-01-30 23:59:16
27972,2019-01-31,00:01:18,35,118,가동,721,118,120,110,112,330,53,179,133,279,191,488,703,38,A,23,8722,0,2019-01-31 00:01:18
27975,2019-01-31,00:03:19,35,119,가동,719,119,121,110,112,330,51,179,134,279,191,488,709,38,A,23,8722,0,2019-01-31 00:03:19
27978,2019-01-31,00:05:20,34,120,가동,719,119,121,110,112,330,53,178,133,279,191,487,705,38,A,23,8722,0,2019-01-31 00:05:20
27981,2019-01-31,00:07:21,33,121,가동,718,120,121,110,112,330,51,178,132,278,190,488,693,38,A,23,8722,0,2019-01-31 00:07:21
27984,2019-01-31,00:09:22,32,122,가동,719,119,121,110,112,330,50,178,133,278,191,486,699,38,A,23,8722,0,2019-01-31 00:09:22
27987,2019-01-31,00:11:25,31,123,가동,719,119,121,110,112,330,50,178,132,278,190,485,698,38,A,23,8722,0,2019-01-31 00:11:25
27990,2019-01-31,00:13:26,30,124,가동,720,120,122,110,112,330,50,178,134,278,190,486,706,38,A,23,8722,0,2019-01-31 00:13:26
27993,2019-01-31,00:15:27,30,125,가동,721,120,122,110,112,330,51,178,134,278,190,487,699,38,A,23,8722,0,2019-01-31 00:15:27
27996,2019-01-31,00:17:29,28,126,가동,722,120,122,110,112,330,51,178,133,278,190,488,701,38,A,23,8722,0,2019-01-31 00:17:29
27998,2019-01-31,00:19:30,27,127,가동,722,120,121,110,112,330,53,178,131,278,190,488,702,38,A,23,8722,0,2019-01-31 00:19:30
28001,2019-01-31,00:21:32,26,128,가동,722,119,121,110,112,330,54,178,132,278,191,490,708,38,A,23,8722,0,2019-01-31 00:21:32
28004,2019-01-31,00:23:33,25,129,가동,721,119,121,110,112,330,53,178,133,278,191,490,709,38,A,23,8722,0,2019-01-31 00:23:33
28007,2019-01-31,00:25:35,25,130,가동,720,120,121,60,112,330,54,178,134,278,190,488,707,38,A,23,8722,0,2019-01-31 00:25:35
28010,2019-01-31,00:27:35,24,131,가동,719,120,120,110,112,330,49,179,132,278,191,487,708,38,A,23,8722,0,2019-01-31 00:27:35
28013,2019-01-31,00:29:36,23,132,가동,718,118,121,110,112,330,51,179,132,278,191,484,702,38,A,23,8722,0,2019-01-31 00:29:36
28016,2019-01-31,00:32:20,23,133,가동,718,119,121,110,112,330,52,179,132,278,191,483,709,38,A,23,8722,0,2019-01-31 00:32:20
28019,2019-01-31,00:33:39,21,134,가동,718,120,122,110,112,330,52,179,133,277,191,490,708,37,A,23,8722,0,2019-01-31 00:33:39
28022,2019-01-31,00:35:41,20,135,가동,719,120,121,110,112,330,52,179,133,278,191,489,708,37,A,23,8722,0,2019-01-31 00:35:41
28025,2019-01-31,00:37:43,20,136,가동,721,120,122,110,112,330,52,179,133,278,191,492,708,38,A,23,8722,0,2019-01-31 00:37:43
28028,2019-01-31,00:39:45,19,137,가동,721,120,121,110,112,330,53,179,133,278,191,490,709,38,A,23,8722,0,2019-01-31 00:39:45
28030,2019-01-31,00:41:45,18,138,가동,721,120,121,110,112,330,52,179,133,279,191,490,704,37,A,23,8722,0,2019-01-31 00:41:45
28033,2019-01-31,00:43:48,17,139,가동,720,119,121,8,112,331,54,179,133,279,191,488,705,38,A,23,8722,1,2019-01-31 00:43:48
28036,2019-01-31,00:45:47,16,140,가동,719,117,120,110,112,330,50,179,134,279,191,485,706,38,A,23,8722,0,2019-01-31 00:45:47
28039,2019-01-31,00:47:51,16,141,가동,718,118,123,110,112,330,51,178,134,278,190,487,710,37,A,23,8722,0,2019-01-31 00:47:51
28042,2019-01-31,00:49:53,15,142,가동,718,122,122,110,112,330,53,178,134,277,191,488,710,37,A,23,8722,0,2019-01-31 00:49:53
28045,2019-01-31,00:51:54,13,143,가동,718,120,121,2,112,326,55,179,134,277,191,489,710,37,A,23,8722,1,2019-01-31 00:51:54
28048,2019-01-31,00:53:55,12,144,가동,718,118,80,1,112,332,54,179,134,278,191,486,709,37,A,23,8722,1,2019-01-31 00:53:55
28053,2019-01-31,00:57:58,11,145,가동,720,118,80,110,112,330,45,149,128,234,149,467,707,37,A,23,8722,0,2019-01-31 00:57:58
28056,2019-01-31,01:00:00,11,146,가동,721,129,122,110,112,330,54,165,130,248,169,477,710,37,A,23,8722,0,2019-01-31 01:00:00
28061,2019-01-31,01:03:09,31,147,가동,722,121,189,110,112,330,42,153,130,236,154,471,702,37,A,23,8722,0,2019-01-31 01:03:09
28064,2019-01-31,01:05:11,72,148,가동,717,186,121,110,112,330,43,167,132,249,171,485,701,37,A,23,8722,0,2019-01-31 01:05:11
28066,2019-01-31,01:07:12,100,149,가동,704,119,121,110,112,330,39,172,131,257,178,489,708,37,A,23,8722,0,2019-01-31 01:07:12
28068,2019-01-31,01:09:10,100,150,가동,695,119,118,110,112,330,40,175,131,263,182,489,710,37,A,23,8722,0,2019-01-31 01:09:10
28071,2019-01-31,01:11:08,100,151,가동,691,116,118,110,112,330,40,176,132,266,184,487,709,37,A,23,8722,0,2019-01-31 01:11:08
28074,2019-01-31,01:13:06,100,152,가동,688,116,118,110,112,330,40,177,131,267,185,484,705,37,A,23,8722,0,2019-01-31 01:13:06
28077,2019-01-31,01:15:04,100,153,가동,688,116,118,110,112,330,47,177,131,268,185,484,709,38,A,23,8722,0,2019-01-31 01:15:04
28080,2019-01-31,01:17:03,98,154,가동,688,117,119,110,112,330,46,177,132,269,186,483,710,38,A,23,8722,0,2019-01-31 01:17:03
28082,2019-01-31,01:19:02,96,155,가동,689,117,118,110,112,330,42,177,134,271,187,485,709,38,A,23,8722,0,2019-01-31 01:19:02
28087,2019-01-31,01:22:59,96,156,가동,690,117,118,110,112,330,43,149,131,232,148,473,709,38,A,23,8722,0,2019-01-31 01:22:59
28090,2019-01-31,01:25:00,96,157,가동,691,118,121,110,112,330,43,165,132,245,167,474,708,38,A,23,8722,0,2019-01-31 01:25:00
28093,2019-01-31,01:27:01,94,158,가동,693,120,122,110,112,330,42,171,133,255,175,477,709,38,A,23,8722,0,2019-01-31 01:27:01
28097,2019-01-31,01:29:42,94,159,가동,694,120,160,110,112,330,41,161,131,246,164,474,710,38,A,23,8722,0,2019-01-31 01:29:42
28100,2019-01-31,01:31:40,93,160,가동,696,158,118,110,112,330,43,171,131,255,176,486,708,38,A,23,8722,0,2019-01-31 01:31:40
28103,2019-01-31,01:33:41,93,161,가동,697,117,118,110,112,330,46,175,133,262,181,488,710,38,A,23,8722,0,2019-01-31 01:33:41
28105,2019-01-31,01:35:36,91,162,가동,697,117,118,110,112,330,45,176,132,267,184,486,699,38,A,23,8722,0,2019-01-31 01:35:36
28108,2019-01-31,01:37:34,91,163,가동,699,116,118,110,112,330,45,177,132,269,186,487,695,38,A,23,8722,0,2019-01-31 01:37:34
28111,2019-01-31,01:39:32,90,164,가동,701,117,118,110,112,330,44,177,131,271,186,487,706,38,A,23,8722,0,2019-01-31 01:39:32
28114,2019-01-31,01:41:32,89,165,가동,701,116,118,110,112,330,47,178,132,273,187,485,709,38,A,23,8722,0,2019-01-31 01:41:32
28116,2019-01-31,01:43:29,88,166,가동,702,117,118,110,112,330,43,178,132,274,187,484,707,38,A,23,8722,0,2019-01-31 01:43:29
28119,2019-01-31,01:45:28,87,167,가동,702,116,118,110,112,330,47,178,131,275,188,486,702,38,A,23,8722,0,2019-01-31 01:45:28
28122,2019-01-31,01:47:26,87,168,가동,703,117,118,110,112,330,43,178,133,276,188,487,703,38,A,23,8722,0,2019-01-31 01:47:26
28125,2019-01-31,01:49:24,86,169,가동,704,116,118,110,112,330,45,179,132,276,189,485,709,38,A,23,8722,0,2019-01-31 01:49:24
28128,2019-01-31,01:51:23,85,170,가동,706,117,118,110,112,330,49,179,133,276,189,483,708,38,A,23,8722,0,2019-01-31 01:51:23
28131,2019-01-31,01:53:21,84,171,가동,706,117,118,110,112,330,46,179,132,277,190,484,706,38,A,23,8722,0,2019-01-31 01:53:21
28134,2019-01-31,01:55:20,83,172,가동,707,117,118,110,112,330,48,180,132,276,190,486,708,38,A,23,8722,0,2019-01-31 01:55:20
28137,2019-01-31,01:57:18,82,173,가동,708,116,118,110,112,330,50,180,132,277,190,485,700,38,A,23,8722,0,2019-01-31 01:57:18
28140,2019-01-31,01:59:16,81,174,가동,709,117,119,110,112,330,49,180,133,278,191,486,709,38,A,23,8722,0,2019-01-31 01:59:16
28143,2019-01-31,02:01:23,81,175,가동,709,117,118,110,112,330,44,180,131,278,191,488,707,38,A,23,8722,0,2019-01-31 02:01:23
28146,2019-01-31,02:03:14,81,176,가동,709,117,119,110,112,330,45,180,133,278,191,487,707,38,A,23,8722,0,2019-01-31 02:03:14
28149,2019-01-31,02:05:16,81,177,가동,709,117,122,110,112,330,46,179,132,277,190,487,708,38,A,23,8722,0,2019-01-31 02:05:16
28152,2019-01-31,02:07:19,81,178,가동,709,120,121,110,112,330,46,179,132,277,189,487,702,38,A,23,8722,0,2019-01-31 02:07:19
28155,2019-01-31,02:09:18,81,179,가동,709,119,121,110,112,330,49,179,133,277,189,487,706,38,A,23,8722,0,2019-01-31 02:09:18
28157,2019-01-31,02:11:33,81,180,가동,709,120,121,110,112,330,46,179,131,277,189,487,709,38,A,23,8722,0,2019-01-31 02:11:33
28160,2019-01-31,02:13:22,81,181,가동,709,120,121,110,111,330,47,179,133,276,189,487,698,38,A,23,8722,0,2019-01-31 02:13:22
28163,2019-01-31,02:15:22,81,182,가동,709,119,121,110,112,330,45,179,133,276,189,488,705,38,A,23,8722,0,2019-01-31 02:15:22
28166,2019-01-31,02:17:25,81,183,가동,709,119,122,110,112,330,49,179,132,276,189,489,704,38,A,23,8722,0,2019-01-31 02:17:25
28169,2019-01-31,02:19:26,81,184,가동,711,121,122,110,111,330,47,178,133,276,189,486,710,38,A,23,8722,0,2019-01-31 02:19:26
28172,2019-01-31,02:21:30,78,185,가동,713,120,122,110,112,330,49,178,133,276,189,483,709,38,A,23,8722,0,2019-01-31 02:21:30
28174,2019-01-31,02:23:29,75,186,가동,714,120,121,110,112,330,48,178,132,276,189,483,708,38,A,23,8722,0,2019-01-31 02:23:29
28177,2019-01-31,02:25:31,70,187,가동,718,119,121,110,112,330,52,179,132,276,189,488,697,38,A,23,8722,0,2019-01-31 02:25:31
28180,2019-01-31,02:27:33,70,188,가동,718,120,122,110,112,330,48,179,133,276,189,490,709,38,A,23,8722,0,2019-01-31 02:27:33
28183,2019-01-31,02:29:34,69,189,가동,719,120,121,110,112,330,48,179,133,276,189,490,709,38,A,23,8722,0,2019-01-31 02:29:34
28186,2019-01-31,02:31:36,68,190,가동,721,120,121,110,112,330,46,179,131,276,190,488,710,38,A,23,8722,0,2019-01-31 02:31:36
28189,2019-01-31,02:33:37,67,191,가동,721,119,121,110,112,330,50,179,131,276,190,488,709,38,A,23,8722,0,2019-01-31 02:33:37
28192,2019-01-31,02:35:38,66,192,가동,721,120,121,110,112,330,48,179,133,277,190,489,708,38,A,23,8722,0,2019-01-31 02:35:38
28195,2019-01-31,02:37:42,66,193,가동,722,119,122,110,112,330,49,179,131,276,190,486,705,38,A,23,8722,0,2019-01-31 02:37:42
28198,2019-01-31,02:39:42,65,194,가동,722,120,121,110,112,330,47,179,133,277,190,484,709,38,A,23,8722,0,2019-01-31 02:39:42
28201,2019-01-31,02:41:43,64,195,가동,722,119,122,110,112,330,47,179,132,277,190,488,708,38,A,23,8722,0,2019-01-31 02:41:43
28204,2019-01-31,02:43:45,63,196,가동,722,120,122,110,112,330,49,179,131,277,190,489,710,38,A,23,8722,0,2019-01-31 02:43:45
28207,2019-01-31,02:45:47,62,197,가동,722,120,122,110,111,330,47,179,130,277,190,489,707,38,A,23,8722,0,2019-01-31 02:45:47
28210,2019-01-31,02:47:49,61,198,가동,721,120,122,110,112,330,48,179,132,276,190,489,710,38,A,23,8722,0,2019-01-31 02:47:49
28213,2019-01-31,02:49:51,60,199,가동,720,120,122,110,112,330,46,179,132,276,190,485,709,38,A,23,8722,0,2019-01-31 02:49:51
28216,2019-01-31,02:51:53,60,200,가동,720,120,121,110,112,330,49,179,131,277,190,484,708,38,A,23,8722,0,2019-01-31 02:51:53
28218,2019-01-31,02:53:55,58,201,가동,718,119,123,110,112,330,47,178,132,276,189,489,705,38,A,23,8722,0,2019-01-31 02:53:55
28221,2019-01-31,02:56:00,57,202,가동,717,122,124,110,112,330,50,178,134,275,189,488,708,38,A,23,8722,0,2019-01-31 02:56:00
28224,2019-01-31,02:58:01,56,203,가동,717,122,122,110,112,330,48,179,132,276,190,487,705,38,A,23,8722,0,2019-01-31 02:58:01
28227,2019-01-31,03:00:10,55,204,가동,717,120,128,110,112,330,49,176,131,274,187,487,705,38,A,23,8722,0,2019-01-31 03:00:10
28230,2019-01-31,03:02:11,55,205,가동,717,126,121,110,112,330,47,178,131,275,189,486,709,38,A,23,8722,0,2019-01-31 03:02:11
28234,2019-01-31,03:04:13,54,206,가동,718,119,121,110,112,330,47,179,132,276,190,487,707,38,A,23,8722,0,2019-01-31 03:04:13
28237,2019-01-31,03:06:14,53,207,가동,718,119,121,110,112,330,48,179,133,276,190,488,706,38,A,23,8722,0,2019-01-31 03:06:14
28240,2019-01-31,03:08:14,52,208,가동,718,120,121,110,112,330,45,179,131,276,191,491,707,38,A,23,8722,0,2019-01-31 03:08:14
28243,2019-01-31,03:10:15,52,209,가동,718,119,121,110,112,330,47,179,133,276,191,492,708,38,A,23,8722,0,2019-01-31 03:10:15
28246,2019-01-31,03:12:17,50,210,가동,719,119,122,110,112,330,47,180,131,277,191,489,710,38,A,23,8722,0,2019-01-31 03:12:17
28249,2019-01-31,03:14:17,49,211,가동,719,120,121,110,112,330,48,180,132,277,191,490,710,38,A,23,8722,0,2019-01-31 03:14:17
28252,2019-01-31,03:16:19,48,212,가동,721,119,121,110,112,330,50,180,134,277,191,490,701,38,A,23,8722,0,2019-01-31 03:16:19
28255,2019-01-31,03:18:21,47,213,가동,721,119,122,110,111,330,51,179,131,277,191,489,710,38,A,23,8722,0,2019-01-31 03:18:21
28260,2019-01-31,03:22:23,47,214,가동,721,119,122,110,112,330,46,150,130,236,150,458,699,38,A,23,8722,0,2019-01-31 03:22:23
28262,2019-01-31,03:24:24,46,215,가동,721,181,121,110,112,330,47,167,130,251,170,476,702,38,A,23,8722,0,2019-01-31 03:24:24
28264,2019-01-31,03:26:21,46,216,가동,721,119,118,110,112,330,49,174,129,261,180,486,704,38,A,23,8722,0,2019-01-31 03:26:21
28267,2019-01-31,03:28:20,44,217,가동,720,117,118,110,112,330,50,177,130,268,186,490,703,38,A,23,8722,0,2019-01-31 03:28:20
28270,2019-01-31,03:30:18,43,218,가동,719,116,119,110,112,330,48,178,129,272,188,491,709,38,A,23,8722,0,2019-01-31 03:30:18
28273,2019-01-31,03:32:18,42,219,가동,718,117,119,110,112,330,52,179,132,275,189,490,709,38,A,23,8722,0,2019-01-31 03:32:18
28276,2019-01-31,03:34:16,42,220,가동,718,117,119,110,111,330,47,179,132,277,190,489,708,38,A,23,8722,0,2019-01-31 03:34:16
28279,2019-01-31,03:36:15,41,221,가동,718,117,119,110,112,330,48,180,131,278,191,489,710,38,A,23,8722,0,2019-01-31 03:36:15
28282,2019-01-31,03:38:13,40,222,가동,718,117,118,110,111,330,47,180,132,278,191,490,710,37,A,23,8722,0,2019-01-31 03:38:13
28285,2019-01-31,03:40:12,39,223,가동,718,117,119,110,112,330,48,180,132,279,192,490,706,38,A,23,8722,0,2019-01-31 03:40:12
28288,2019-01-31,03:42:10,39,224,가동,719,117,118,110,112,330,44,180,132,279,192,487,710,37,A,23,8722,0,2019-01-31 03:42:10
28291,2019-01-31,03:44:30,38,225,가동,719,117,118,110,111,330,49,173,134,271,183,484,697,37,A,23,8722,0,2019-01-31 03:44:30
28294,2019-01-31,03:46:30,36,226,가동,720,117,119,110,112,330,51,178,131,274,188,484,710,37,A,23,8722,0,2019-01-31 03:46:30
28297,2019-01-31,03:48:26,35,227,가동,720,117,119,110,112,330,50,179,132,277,191,485,710,37,A,23,8722,0,2019-01-31 03:48:26
28300,2019-01-31,03:50:26,35,228,가동,720,117,119,110,112,330,47,180,132,278,192,487,708,37,A,23,8722,0,2019-01-31 03:50:26
28302,2019-01-31,03:52:25,34,229,가동,720,117,119,110,112,330,49,180,135,279,193,493,707,37,A,23,8722,0,2019-01-31 03:52:25
28305,2019-01-31,03:54:22,33,230,가동,721,117,118,110,112,330,49,180,132,279,193,491,703,37,A,23,8722,0,2019-01-31 03:54:22
28308,2019-01-31,03:56:21,33,231,가동,722,117,119,110,112,330,49,181,133,280,194,490,704,37,A,23,8722,0,2019-01-31 03:56:21
28311,2019-01-31,03:58:20,31,232,가동,722,117,119,110,112,330,48,181,133,280,194,491,704,37,A,23,8722,0,2019-01-31 03:58:20
28314,2019-01-31,04:00:19,31,233,가동,722,117,119,110,112,330,48,181,132,280,194,487,708,37,A,23,8722,0,2019-01-31 04:00:19
28317,2019-01-31,04:02:17,30,234,가동,721,117,119,110,112,330,49,181,133,280,194,488,710,37,A,23,8722,0,2019-01-31 04:02:17
28320,2019-01-31,04:04:18,29,235,가동,721,117,120,110,112,330,49,180,133,280,193,485,699,37,A,23,8722,0,2019-01-31 04:04:18
28323,2019-01-31,04:06:21,27,236,가동,720,118,123,110,112,330,50,179,135,278,192,484,706,38,A,23,8722,0,2019-01-31 04:06:21
28326,2019-01-31,04:08:21,27,237,가동,718,121,121,110,112,330,50,180,134,278,192,489,707,38,A,23,8722,0,2019-01-31 04:08:21
28329,2019-01-31,04:10:22,26,238,가동,718,119,121,110,112,330,48,180,134,278,192,490,708,38,A,23,8722,0,2019-01-31 04:10:22
28332,2019-01-31,04:12:24,25,239,가동,718,120,121,110,112,330,49,180,133,278,192,490,707,38,A,23,8722,0,2019-01-31 04:12:24
28335,2019-01-31,04:14:26,24,240,가동,719,120,121,110,112,330,49,179,132,278,192,487,710,38,A,23,8722,0,2019-01-31 04:14:26
28337,2019-01-31,04:16:27,24,241,가동,719,120,121,110,112,330,50,180,133,278,192,487,691,38,A,23,8722,0,2019-01-31 04:16:27
