id,date,time,molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail,datetime
6049,2019-01-11,23:47:17,69,99,가동,709,120,123,110,112,333,46,108,80,89,138,486,702,29,A,23,8412,0,2019-01-11 23:47:17
6051,2019-01-11,23:49:20,69,100,가동,710,120,123,110,112,333,47,108,81,88,138,485,693,29,A,23,8412,0,2019-01-11 23:49:20
6053,2019-01-11,23:51:24,68,101,가동,711,120,123,110,112,334,48,110,80,87,139,484,701,29,A,23,8412,0,2019-01-11 23:51:24
6055,2019-01-11,23:53:26,67,102,가동,711,120,123,110,112,333,46,108,85,90,139,485,703,29,A,23,8412,0,2019-01-11 23:53:26
6057,2019-01-11,23:55:29,66,103,가동,712,120,123,110,112,333,45,108,83,90,139,485,706,29,A,23,8412,0,2019-01-11 23:55:29
6059,2019-01-11,23:57:32,66,104,가동,712,120,123,110,112,333,48,108,85,91,139,486,691,29,A,23,8412,0,2019-01-11 23:57:32
6060,2019-01-11,23:59:35,65,105,가동,711,120,123,110,112,333,48,114,80,90,139,485,706,29,A,23,8412,0,2019-01-11 23:59:35
6062,2019-01-12,00:01:39,64,106,가동,711,120,123,110,112,333,44,113,81,91,140,485,675,29,A,23,8412,0,2019-01-12 00:01:39
6064,2019-01-12,00:03:41,63,107,가동,711,120,123,110,112,333,49,113,81,92,140,486,688,29,A,23,8412,0,2019-01-12 00:03:41
6066,2019-01-12,00:05:45,63,108,가동,711,120,123,110,112,333,49,110,116,91,140,486,692,29,A,23,8412,0,2019-01-12 00:05:45
6068,2019-01-12,00:08:25,61,109,가동,710,120,123,110,112,333,46,98,79,92,140,474,691,29,A,23,8412,0,2019-01-12 00:08:25
6070,2019-01-12,00:10:28,61,110,가동,709,120,123,110,112,333,49,112,78,88,140,480,675,29,A,23,8412,0,2019-01-12 00:10:28
6072,2019-01-12,00:12:31,60,111,가동,709,120,123,110,112,333,45,113,78,90,140,483,705,29,A,23,8412,0,2019-01-12 00:12:31
6074,2019-01-12,00:14:35,59,112,가동,709,120,123,110,112,333,44,111,79,91,140,484,698,29,A,23,8412,0,2019-01-12 00:14:35
6076,2019-01-12,00:16:38,59,113,가동,708,120,123,110,112,333,45,109,82,92,140,485,712,29,A,23,8412,0,2019-01-12 00:16:38
6078,2019-01-12,00:18:41,58,114,가동,708,120,123,110,112,333,48,115,79,90,140,486,699,29,A,23,8412,0,2019-01-12 00:18:41
6080,2019-01-12,00:20:43,57,115,가동,708,120,123,110,112,333,48,115,79,91,140,484,693,29,A,23,8412,0,2019-01-12 00:20:43
6082,2019-01-12,00:22:47,56,116,가동,709,120,123,110,112,333,46,116,77,89,141,484,701,29,A,23,8412,0,2019-01-12 00:22:47
6084,2019-01-12,00:24:50,55,117,가동,709,120,123,110,112,333,47,115,78,91,141,485,688,29,A,23,8412,0,2019-01-12 00:24:50
6086,2019-01-12,00:26:54,54,118,가동,709,120,123,110,112,333,47,114,79,91,141,486,685,29,A,23,8412,0,2019-01-12 00:26:54
6088,2019-01-12,00:28:57,53,119,가동,709,120,123,110,112,333,48,115,81,91,141,485,691,29,A,23,8412,0,2019-01-12 00:28:57
6089,2019-01-12,00:31:32,53,120,가동,710,121,123,110,112,333,47,115,79,90,141,487,695,29,A,23,8412,0,2019-01-12 00:31:32
6092,2019-01-12,00:33:03,52,121,가동,710,120,123,110,112,333,46,114,81,91,141,487,705,29,A,23,8412,0,2019-01-12 00:33:03
6094,2019-01-12,00:35:07,52,122,가동,711,120,123,110,112,333,51,110,79,91,141,487,686,29,A,23,8412,0,2019-01-12 00:35:07
6096,2019-01-12,00:37:10,50,123,가동,711,120,123,110,112,333,47,116,80,91,141,487,698,29,A,23,8412,0,2019-01-12 00:37:10
6098,2019-01-12,00:39:13,49,124,가동,711,120,123,110,112,333,49,115,80,92,141,487,679,29,A,23,8412,0,2019-01-12 00:39:13
6100,2019-01-12,00:41:17,49,125,가동,711,120,123,110,112,334,48,115,79,92,141,485,703,29,A,23,8412,0,2019-01-12 00:41:17
6102,2019-01-12,00:43:20,47,126,가동,710,121,124,110,112,333,46,115,81,91,141,487,712,29,A,23,8412,0,2019-01-12 00:43:20
6104,2019-01-12,00:45:23,47,127,가동,710,121,123,110,112,333,51,115,78,91,142,486,687,29,A,23,8412,0,2019-01-12 00:45:23
6106,2019-01-12,00:47:27,46,128,가동,709,121,124,110,112,333,54,114,79,91,142,488,700,29,A,23,8412,0,2019-01-12 00:47:27
6108,2019-01-12,00:50:23,45,129,가동,709,121,124,110,112,334,45,95,83,90,142,469,678,29,A,23,8412,0,2019-01-12 00:50:23
6110,2019-01-12,00:52:27,44,130,가동,709,120,123,110,112,333,48,105,79,91,142,477,698,29,A,23,8412,0,2019-01-12 00:52:27
6112,2019-01-12,00:54:30,43,131,가동,708,120,124,110,112,334,48,108,78,91,142,481,716,29,A,23,8412,0,2019-01-12 00:54:30
6113,2019-01-12,00:56:34,42,132,가동,708,121,124,110,112,333,52,109,79,91,142,484,711,29,A,23,8412,0,2019-01-12 00:56:34
6114,2019-01-12,00:58:38,42,133,가동,708,121,124,110,112,333,46,108,78,91,142,485,718,29,A,23,8412,0,2019-01-12 00:58:38
6116,2019-01-12,01:00:41,42,134,가동,709,121,123,110,112,333,44,109,80,90,142,486,700,29,A,23,8412,0,2019-01-12 01:00:41
6118,2019-01-12,01:02:45,41,135,가동,709,120,123,110,112,333,50,109,78,91,142,486,706,29,A,23,8412,0,2019-01-12 01:02:45
6120,2019-01-12,01:04:46,40,136,가동,709,120,121,110,112,333,52,110,81,92,142,487,682,29,A,23,8412,0,2019-01-12 01:04:46
6123,2019-01-12,01:09:41,38,137,가동,710,121,121,110,112,333,51,83,81,91,142,480,695,29,A,23,8412,1,2019-01-12 01:09:41
6125,2019-01-12,01:11:49,37,138,가동,711,117,123,110,112,333,50,101,80,91,142,482,678,29,A,23,8412,0,2019-01-12 01:11:49
6127,2019-01-12,01:13:48,36,139,가동,711,120,124,110,112,333,49,105,86,91,142,485,694,29,A,23,8412,0,2019-01-12 01:13:48
6129,2019-01-12,01:15:53,36,140,가동,711,121,125,110,112,333,53,107,79,92,142,488,689,29,A,23,8412,0,2019-01-12 01:15:53
6131,2019-01-12,01:17:57,35,141,가동,711,122,124,110,112,334,51,108,80,92,142,488,698,29,A,23,8412,0,2019-01-12 01:17:57
6133,2019-01-12,01:20:01,34,142,가동,711,121,124,110,112,333,53,108,79,91,142,486,675,29,A,23,8412,0,2019-01-12 01:20:01
6135,2019-01-12,01:22:04,32,143,가동,710,121,124,110,112,333,51,109,79,91,142,486,700,29,A,23,8412,0,2019-01-12 01:22:04
6137,2019-01-12,01:24:09,32,144,가동,709,121,124,110,112,333,50,109,78,91,142,488,716,29,A,23,8412,0,2019-01-12 01:24:09
6139,2019-01-12,01:26:19,31,145,가동,709,121,124,110,112,333,48,109,78,90,142,489,711,29,A,23,8412,0,2019-01-12 01:26:19
6141,2019-01-12,01:28:17,30,146,가동,708,121,124,110,112,333,51,109,78,91,142,488,707,29,A,23,8412,0,2019-01-12 01:28:17
6143,2019-01-12,01:30:21,29,147,가동,708,121,125,110,112,333,52,109,79,92,142,488,689,29,A,23,8412,0,2019-01-12 01:30:21
6145,2019-01-12,01:32:26,26,148,가동,708,121,125,110,112,333,50,111,77,92,142,489,695,29,A,23,8412,0,2019-01-12 01:32:26
6147,2019-01-12,01:34:35,56,149,가동,709,122,128,110,112,333,45,109,77,90,142,487,706,29,A,23,8412,0,2019-01-12 01:34:35
6149,2019-01-12,01:36:39,91,150,가동,707,125,124,110,112,333,49,113,111,91,143,488,687,29,A,23,8412,0,2019-01-12 01:36:39
6150,2019-01-12,01:38:42,93,151,가동,702,121,123,110,112,333,47,112,78,92,143,487,686,29,A,23,8412,0,2019-01-12 01:38:42
6151,2019-01-12,01:40:45,93,152,가동,698,120,123,110,112,333,46,111,78,91,143,485,713,29,A,23,8412,0,2019-01-12 01:40:45
6153,2019-01-12,01:42:50,93,153,가동,697,121,125,110,112,333,46,110,79,92,143,486,704,29,A,23,8412,0,2019-01-12 01:42:50
6155,2019-01-12,01:44:53,92,154,가동,697,122,124,110,112,333,46,110,78,91,143,485,710,29,A,23,8412,0,2019-01-12 01:44:53
6157,2019-01-12,01:46:58,91,155,가동,697,121,124,110,112,333,44,110,78,90,143,484,707,29,A,23,8412,0,2019-01-12 01:46:58
6159,2019-01-12,01:49:01,91,156,가동,697,121,123,110,112,333,44,110,78,90,143,483,709,29,A,23,8412,0,2019-01-12 01:49:01
6161,2019-01-12,01:51:05,90,157,가동,698,120,123,110,112,333,47,114,78,90,143,483,719,29,A,23,8412,0,2019-01-12 01:51:05
6163,2019-01-12,01:53:08,89,158,가동,698,120,123,110,112,333,46,113,76,88,143,482,696,29,A,23,8412,0,2019-01-12 01:53:08
6166,2019-01-12,01:56:21,89,159,가동,700,120,123,110,112,333,44,93,78,89,143,459,683,29,A,23,8412,0,2019-01-12 01:56:21
6168,2019-01-12,01:58:19,88,160,가동,700,120,123,110,112,333,44,104,80,91,143,472,719,29,A,23,8412,0,2019-01-12 01:58:19
6170,2019-01-12,02:00:23,87,161,가동,701,120,123,110,112,333,44,108,81,92,143,479,716,29,A,23,8412,0,2019-01-12 02:00:23
6171,2019-01-12,02:02:27,87,162,가동,701,120,124,110,112,333,46,108,80,92,143,483,689,29,A,23,8412,0,2019-01-12 02:02:27
6172,2019-01-12,02:04:38,87,163,가동,701,121,132,110,112,333,40,106,81,93,143,492,680,29,A,23,8412,0,2019-01-12 02:04:38
6174,2019-01-12,02:06:44,87,164,가동,701,129,123,110,112,333,47,106,78,91,143,488,707,29,A,23,8412,0,2019-01-12 02:06:44
6176,2019-01-12,02:08:46,87,165,가동,701,121,123,110,112,333,48,108,80,90,143,488,706,29,A,23,8412,0,2019-01-12 02:08:46
6178,2019-01-12,02:10:49,87,166,가동,701,120,124,110,112,333,45,109,90,91,143,488,714,29,A,23,8412,0,2019-01-12 02:10:49
6180,2019-01-12,02:12:54,87,167,가동,702,120,123,110,112,334,43,111,77,90,143,488,695,29,A,23,8412,0,2019-01-12 02:12:54
6181,2019-01-12,02:14:57,86,168,가동,703,120,125,109,150,333,41,111,78,90,143,488,699,29,A,23,8412,0,2019-01-12 02:14:57
6183,2019-01-12,02:17:06,84,169,가동,705,121,123,110,112,333,47,109,78,91,143,490,677,29,A,23,8412,0,2019-01-12 02:17:06
6186,2019-01-12,02:20:14,83,170,가동,707,121,123,110,112,333,47,91,80,91,143,463,703,29,A,23,8412,0,2019-01-12 02:20:14
6188,2019-01-12,02:22:18,82,171,가동,708,121,123,110,112,333,47,104,89,91,143,476,703,29,A,23,8412,0,2019-01-12 02:22:18
6190,2019-01-12,02:24:25,79,172,가동,709,121,127,110,112,333,46,106,76,92,143,484,689,29,A,23,8412,0,2019-01-12 02:24:25
6192,2019-01-12,02:26:36,78,173,가동,710,124,123,110,112,333,50,108,88,92,143,485,677,29,A,23,8412,0,2019-01-12 02:26:36
6195,2019-01-12,02:30:35,77,174,가동,711,124,123,110,112,333,47,82,76,89,142,444,695,29,A,23,8412,1,2019-01-12 02:30:35
6197,2019-01-12,02:32:38,76,175,가동,711,117,123,110,112,333,45,99,93,90,142,466,689,29,A,23,8412,0,2019-01-12 02:32:38
6199,2019-01-12,02:34:43,76,176,가동,711,120,125,110,112,333,47,104,77,91,142,479,717,29,A,23,8412,0,2019-01-12 02:34:43
6201,2019-01-12,02:36:51,75,177,가동,711,122,125,110,112,333,46,112,79,92,142,485,705,29,A,23,8412,0,2019-01-12 02:36:51
6203,2019-01-12,02:38:52,74,178,가동,711,121,123,110,112,333,50,111,79,92,142,487,704,29,A,23,8412,0,2019-01-12 02:38:52
6205,2019-01-12,02:40:55,73,179,가동,711,121,123,110,112,333,49,109,87,92,142,488,688,29,A,23,8412,0,2019-01-12 02:40:55
6207,2019-01-12,02:42:58,72,180,가동,711,120,123,110,112,333,47,109,100,93,142,487,681,29,A,23,8412,0,2019-01-12 02:42:58
6209,2019-01-12,02:45:06,71,181,가동,710,120,128,110,112,333,49,107,130,92,142,491,705,29,A,23,8412,0,2019-01-12 02:45:06
6211,2019-01-12,02:47:09,71,182,가동,710,125,123,110,112,333,46,108,77,91,142,488,711,29,A,23,8412,0,2019-01-12 02:47:09
6213,2019-01-12,02:49:14,70,183,가동,709,120,125,110,112,333,49,109,78,89,142,489,707,29,A,23,8412,0,2019-01-12 02:49:14
6215,2019-01-12,02:51:23,69,184,가동,709,122,124,110,112,333,48,111,116,91,142,489,708,29,A,23,8412,0,2019-01-12 02:51:23
6217,2019-01-12,02:53:21,69,185,가동,708,121,123,110,112,333,49,110,78,91,142,488,683,29,A,23,8412,0,2019-01-12 02:53:21
6218,2019-01-12,02:55:26,67,186,가동,708,121,125,110,112,333,44,110,79,91,142,490,693,29,A,23,8412,0,2019-01-12 02:55:26
6220,2019-01-12,02:57:29,67,187,가동,708,122,123,110,112,333,49,110,132,92,142,488,703,29,A,23,8412,0,2019-01-12 02:57:29
6222,2019-01-12,02:59:33,66,188,가동,708,121,123,110,112,333,47,110,123,90,142,487,699,29,A,23,8412,0,2019-01-12 02:59:33
6224,2019-01-12,03:01:39,65,189,가동,709,120,123,110,112,333,50,116,95,89,142,488,696,29,A,23,8412,0,2019-01-12 03:01:39
6226,2019-01-12,03:03:40,64,190,가동,709,121,124,110,112,334,45,114,77,91,142,487,717,29,A,23,8412,0,2019-01-12 03:03:40
6228,2019-01-12,03:05:43,64,191,가동,709,120,123,110,112,333,48,111,79,91,142,486,675,29,A,23,8412,0,2019-01-12 03:05:43
6230,2019-01-12,03:07:52,63,192,가동,710,120,123,110,112,333,49,111,86,91,142,487,686,29,A,23,8412,0,2019-01-12 03:07:52
6233,2019-01-12,03:09:50,62,193,가동,710,120,124,110,112,333,49,111,78,91,142,485,695,29,A,23,8412,0,2019-01-12 03:09:50
6235,2019-01-12,03:11:54,61,194,가동,710,120,123,110,112,333,45,115,79,91,142,486,704,29,A,23,8412,0,2019-01-12 03:11:54
6237,2019-01-12,03:13:56,61,195,가동,711,120,123,110,112,333,47,117,78,92,143,486,678,29,A,23,8412,0,2019-01-12 03:13:56
6239,2019-01-12,03:16:00,60,196,가동,711,120,123,110,112,333,52,115,95,91,143,486,692,29,A,23,8412,0,2019-01-12 03:16:00
6241,2019-01-12,03:18:04,59,197,가동,711,120,124,110,112,333,49,114,78,91,143,485,704,29,A,23,8412,0,2019-01-12 03:18:04
6243,2019-01-12,03:20:07,58,198,가동,711,121,123,110,112,333,48,117,99,92,143,486,701,29,A,23,8412,0,2019-01-12 03:20:07
6245,2019-01-12,03:22:10,57,199,가동,711,120,123,110,112,333,46,116,77,91,143,485,675,29,A,23,8412,0,2019-01-12 03:22:10
6247,2019-01-12,03:24:13,57,200,가동,711,120,123,110,112,333,50,115,124,91,143,485,697,29,A,23,8412,0,2019-01-12 03:24:13
6249,2019-01-12,03:26:17,55,201,가동,710,120,123,110,112,333,47,117,77,91,143,484,716,29,A,23,8412,0,2019-01-12 03:26:17
6251,2019-01-12,03:28:20,54,202,가동,709,120,123,110,112,333,45,117,120,89,143,485,701,29,A,23,8412,0,2019-01-12 03:28:20
6253,2019-01-12,03:30:23,54,203,가동,709,120,123,110,112,333,45,116,76,91,143,485,693,29,A,23,8412,0,2019-01-12 03:30:23
6255,2019-01-12,03:32:26,53,204,가동,709,120,123,110,142,333,41,115,113,89,143,485,698,29,A,23,8412,0,2019-01-12 03:32:26
6257,2019-01-12,03:34:29,53,205,가동,708,120,123,110,112,333,48,112,76,91,143,485,720,29,A,23,8412,0,2019-01-12 03:34:29
6259,2019-01-12,03:36:35,52,206,가동,708,120,123,110,112,333,45,117,75,90,143,486,687,29,A,23,8412,0,2019-01-12 03:36:35
6261,2019-01-12,03:38:36,51,207,가동,708,120,123,110,179,333,39,116,115,90,143,486,675,29,A,23,8412,0,2019-01-12 03:38:36
6263,2019-01-12,03:40:39,51,208,가동,708,120,123,110,112,333,49,115,77,90,143,487,704,29,A,23,8412,0,2019-01-12 03:40:39
6265,2019-01-12,03:42:43,49,209,가동,709,121,123,110,112,333,47,111,80,89,143,487,702,29,A,23,8412,0,2019-01-12 03:42:43
6267,2019-01-12,03:44:46,48,210,가동,709,120,123,110,112,333,51,110,76,90,143,487,699,29,A,23,8412,0,2019-01-12 03:44:46
6269,2019-01-12,03:46:50,47,211,가동,709,121,124,110,112,333,50,110,78,88,143,486,701,29,A,23,8412,0,2019-01-12 03:46:50
6271,2019-01-12,03:48:53,46,212,가동,710,121,124,110,112,333,47,110,76,89,143,487,698,29,A,23,8412,0,2019-01-12 03:48:53
6273,2019-01-12,03:50:57,46,213,가동,710,120,123,110,112,333,50,110,79,89,143,487,705,29,A,23,8412,0,2019-01-12 03:50:57
6275,2019-01-12,03:53:02,45,214,가동,711,121,125,110,112,333,50,110,77,90,143,487,714,29,A,23,8412,0,2019-01-12 03:53:02
6277,2019-01-12,03:55:05,44,215,가동,711,122,123,110,112,333,49,115,101,91,143,488,672,29,A,23,8412,0,2019-01-12 03:55:05
6279,2019-01-12,03:57:09,43,216,가동,711,120,123,110,112,333,52,114,77,91,143,487,700,29,A,23,8412,0,2019-01-12 03:57:09
6281,2019-01-12,03:59:14,43,217,가동,712,121,124,110,112,333,53,113,80,90,143,487,716,29,A,23,8412,0,2019-01-12 03:59:14
6283,2019-01-12,04:01:17,42,218,가동,711,121,124,110,112,334,54,114,76,90,143,487,714,29,A,23,8412,0,2019-01-12 04:01:17
6285,2019-01-12,04:03:20,40,219,가동,711,121,123,110,112,334,54,111,126,89,143,485,688,29,A,23,8412,0,2019-01-12 04:03:20
6287,2019-01-12,04:05:25,40,220,가동,711,121,124,110,112,335,55,117,76,89,144,485,682,29,A,23,8412,0,2019-01-12 04:05:25
6290,2019-01-12,04:08:51,39,221,가동,709,121,124,110,112,336,55,92,93,90,144,456,710,29,A,23,8412,0,2019-01-12 04:08:51
6292,2019-01-12,04:11:33,38,222,가동,708,121,124,110,112,333,53,94,76,91,143,458,686,29,A,23,8412,0,2019-01-12 04:11:33
6294,2019-01-12,04:13:37,38,223,가동,709,121,124,110,112,333,54,105,85,92,143,477,691,29,A,23,8412,0,2019-01-12 04:13:37
6296,2019-01-12,04:15:41,36,224,가동,708,121,124,110,112,334,54,108,77,92,143,484,678,29,A,23,8412,0,2019-01-12 04:15:41
6297,2019-01-12,04:17:46,36,225,가동,708,121,124,110,112,334,54,110,78,92,143,489,698,29,A,23,8412,0,2019-01-12 04:17:46
6299,2019-01-12,04:19:51,34,226,가동,709,122,124,110,112,333,54,112,76,91,143,489,698,29,A,23,8412,0,2019-01-12 04:19:51
6301,2019-01-12,04:21:58,53,227,가동,709,122,125,110,112,333,52,113,77,92,143,488,708,29,A,23,8412,0,2019-01-12 04:21:58
6302,2019-01-12,04:24:02,93,228,가동,706,122,125,110,112,333,46,111,76,92,143,488,697,29,A,23,8412,0,2019-01-12 04:24:02
6304,2019-01-12,04:26:07,99,229,가동,700,121,125,110,112,333,52,112,77,92,143,489,714,29,A,23,8412,0,2019-01-12 04:26:07
6306,2019-01-12,04:28:10,99,230,가동,697,122,123,110,112,333,49,112,77,93,143,487,689,29,A,23,8412,0,2019-01-12 04:28:10
6308,2019-01-12,04:30:13,100,231,가동,694,120,123,110,112,333,51,112,78,93,143,485,692,29,A,23,8412,0,2019-01-12 04:30:13
6310,2019-01-12,04:32:17,98,232,가동,694,120,124,110,112,333,53,111,77,91,143,485,706,29,A,23,8412,0,2019-01-12 04:32:17
6312,2019-01-12,04:34:21,98,233,가동,694,121,124,110,112,333,50,110,77,91,143,485,693,29,A,23,8412,0,2019-01-12 04:34:21
6314,2019-01-12,04:36:25,97,234,가동,694,121,124,110,112,333,52,112,77,91,143,484,707,29,A,23,8412,0,2019-01-12 04:36:25
6316,2019-01-12,04:38:29,97,235,가동,695,121,124,110,112,333,50,111,77,91,143,485,707,29,A,23,8412,0,2019-01-12 04:38:29
6318,2019-01-12,04:40:32,96,236,가동,696,121,123,110,112,333,50,110,78,91,143,484,704,29,A,23,8412,0,2019-01-12 04:40:32
6320,2019-01-12,04:42:36,95,237,가동,696,121,123,110,112,333,52,110,77,91,143,485,693,29,A,23,8412,0,2019-01-12 04:42:36
6322,2019-01-12,04:44:38,94,238,가동,697,120,124,110,112,333,47,112,106,91,143,483,703,29,A,23,8412,0,2019-01-12 04:44:38
6324,2019-01-12,04:46:42,94,239,가동,698,120,123,110,112,333,49,110,76,92,143,485,698,29,A,23,8412,0,2019-01-12 04:46:42
6326,2019-01-12,04:48:46,93,240,가동,698,120,124,110,112,333,50,111,78,92,143,484,687,29,A,23,8412,0,2019-01-12 04:48:46
6328,2019-01-12,04:50:49,92,241,가동,699,120,124,110,112,333,50,111,75,90,143,484,711,29,A,23,8412,0,2019-01-12 04:50:49
6330,2019-01-12,04:52:53,92,242,가동,700,121,124,110,112,333,54,110,76,92,143,483,707,29,A,23,8412,0,2019-01-12 04:52:53
6332,2019-01-12,04:54:57,91,243,가동,701,121,123,110,112,333,49,110,75,91,144,483,692,29,A,23,8412,0,2019-01-12 04:54:57
6334,2019-01-12,04:57:00,90,244,가동,702,120,123,110,112,333,50,110,76,92,144,484,683,29,A,23,8412,0,2019-01-12 04:57:00
6336,2019-01-12,04:59:04,89,245,가동,702,120,124,110,112,333,51,112,77,92,144,484,715,29,A,23,8412,0,2019-01-12 04:59:04
6338,2019-01-12,05:01:08,88,246,가동,703,121,124,110,112,333,50,116,77,93,144,485,709,29,A,23,8412,0,2019-01-12 05:01:08
6340,2019-01-12,05:03:12,88,247,가동,704,121,123,110,112,333,50,115,78,93,144,485,693,29,A,23,8412,0,2019-01-12 05:03:12
6342,2019-01-12,05:05:15,87,248,가동,704,120,123,110,112,333,52,113,93,92,144,485,688,29,A,23,8412,0,2019-01-12 05:05:15
6344,2019-01-12,05:07:19,86,249,가동,706,120,123,110,112,333,54,110,77,91,144,485,702,29,A,23,8412,0,2019-01-12 05:07:19
6346,2019-01-12,05:09:22,85,250,가동,706,121,124,110,112,333,52,117,78,93,144,485,694,29,A,23,8412,0,2019-01-12 05:09:22
6348,2019-01-12,05:11:26,84,251,가동,707,120,123,110,112,333,52,116,77,92,144,487,705,29,A,23,8412,0,2019-01-12 05:11:26
6350,2019-01-12,05:13:29,84,252,가동,708,120,123,110,112,333,49,113,76,91,144,486,694,29,A,23,8412,0,2019-01-12 05:13:29
6352,2019-01-12,05:15:33,83,253,가동,708,120,123,110,112,333,49,111,76,91,144,486,701,29,A,23,8412,0,2019-01-12 05:15:33
6353,2019-01-12,05:17:36,83,254,가동,709,120,123,110,112,333,53,110,77,93,144,486,678,29,A,23,8412,0,2019-01-12 05:17:36
6354,2019-01-12,05:19:40,81,255,가동,710,121,123,110,112,333,50,110,78,94,144,487,691,29,A,23,8412,0,2019-01-12 05:19:40
6355,2019-01-12,05:21:43,81,256,가동,710,120,123,110,112,333,52,111,79,93,144,486,693,29,A,23,8412,0,2019-01-12 05:21:43
6356,2019-01-12,05:23:47,80,257,가동,711,120,123,110,112,333,51,111,78,93,144,486,710,29,A,23,8412,0,2019-01-12 05:23:47
6358,2019-01-12,05:25:50,79,258,가동,711,120,123,110,112,333,48,110,76,94,144,485,696,29,A,23,8412,0,2019-01-12 05:25:50
6360,2019-01-12,05:27:55,79,259,가동,712,120,124,110,112,333,51,117,75,91,144,486,714,29,A,23,8412,0,2019-01-12 05:27:55
6362,2019-01-12,05:30:00,78,260,가동,712,122,123,110,112,333,53,115,76,92,144,487,688,29,A,23,8412,0,2019-01-12 05:30:00
6363,2019-01-12,05:32:02,77,261,가동,711,121,123,110,112,333,51,117,75,90,144,488,661,29,A,23,8412,0,2019-01-12 05:32:02
6365,2019-01-12,05:34:05,76,262,가동,712,120,123,110,112,334,50,116,76,92,144,489,707,29,A,23,8412,0,2019-01-12 05:34:05
6367,2019-01-12,05:36:10,75,263,가동,711,121,124,110,112,334,54,114,96,90,144,488,717,29,A,23,8412,0,2019-01-12 05:36:10
6369,2019-01-12,05:38:15,74,264,가동,711,122,124,110,112,333,52,112,75,90,144,487,701,29,A,23,8412,0,2019-01-12 05:38:15
6371,2019-01-12,05:40:18,74,265,가동,710,121,123,110,112,333,52,115,76,91,144,488,688,29,A,23,8412,0,2019-01-12 05:40:18
6373,2019-01-12,05:42:21,73,266,가동,710,120,123,110,112,335,55,114,75,90,144,488,707,29,A,23,8412,0,2019-01-12 05:42:21
6375,2019-01-12,05:44:27,72,267,가동,709,122,124,110,112,333,54,117,77,92,144,488,712,29,A,23,8412,0,2019-01-12 05:44:27
6378,2019-01-12,05:46:33,71,268,가동,709,122,124,109,112,333,52,114,77,93,144,486,709,29,A,23,8412,0,2019-01-12 05:46:33
6379,2019-01-12,05:48:35,70,269,가동,708,121,124,110,112,333,50,113,76,92,144,486,699,29,A,23,8412,0,2019-01-12 05:48:35
6381,2019-01-12,05:50:39,68,270,가동,708,120,123,110,112,333,53,111,79,91,144,488,692,29,A,23,8412,0,2019-01-12 05:50:39
6383,2019-01-12,05:52:42,68,271,가동,708,121,124,110,112,333,52,110,79,91,144,487,714,29,A,23,8412,0,2019-01-12 05:52:42
6385,2019-01-12,05:54:45,68,272,가동,709,120,123,110,112,333,47,111,79,91,144,487,683,29,A,23,8412,0,2019-01-12 05:54:45
6387,2019-01-12,05:56:51,67,273,가동,709,120,123,110,112,333,52,114,77,92,144,488,710,29,A,23,8412,0,2019-01-12 05:56:51
6390,2019-01-12,05:58:53,66,274,가동,709,121,124,110,112,333,50,111,77,92,144,487,716,29,A,23,8412,0,2019-01-12 05:58:53
6392,2019-01-12,06:00:57,66,275,가동,709,121,124,110,112,333,54,112,77,91,145,487,696,29,A,23,8412,0,2019-01-12 06:00:57
6394,2019-01-12,06:03:02,65,276,가동,709,122,124,110,112,333,53,111,76,91,144,488,683,29,A,23,8412,0,2019-01-12 06:03:02
6396,2019-01-12,06:05:05,64,277,가동,710,121,123,110,112,333,50,111,77,90,145,486,703,29,A,23,8412,0,2019-01-12 06:05:05
6398,2019-01-12,06:07:09,63,278,가동,710,120,123,110,112,334,54,111,77,91,144,488,702,29,A,23,8412,0,2019-01-12 06:07:09
6400,2019-01-12,06:09:14,62,279,가동,711,122,124,110,112,333,54,111,77,93,144,486,715,29,A,23,8412,0,2019-01-12 06:09:14
6402,2019-01-12,06:11:19,61,280,가동,711,121,124,110,112,333,49,112,79,94,145,487,693,29,A,23,8412,0,2019-01-12 06:11:19
6404,2019-01-12,06:13:21,61,281,가동,711,121,123,110,112,333,54,110,79,92,145,488,679,29,A,23,8412,0,2019-01-12 06:13:21
6406,2019-01-12,06:15:26,59,282,가동,711,121,124,110,112,333,54,110,77,92,145,487,695,29,A,23,8412,0,2019-01-12 06:15:26
6408,2019-01-12,06:17:36,59,283,가동,711,121,124,110,112,333,53,112,79,92,144,487,694,29,A,23,8412,0,2019-01-12 06:17:36
6410,2019-01-12,06:19:34,58,284,가동,711,121,124,110,112,333,49,110,78,92,145,487,679,29,A,23,8412,0,2019-01-12 06:19:34
6412,2019-01-12,06:21:41,57,285,가동,710,121,124,110,112,334,54,110,79,92,145,486,703,29,A,23,8412,0,2019-01-12 06:21:41
6414,2019-01-12,06:23:43,56,286,가동,709,122,124,110,112,333,54,116,77,91,145,485,671,29,A,23,8412,0,2019-01-12 06:23:43
6416,2019-01-12,06:25:47,55,287,가동,709,121,124,110,112,333,52,117,127,92,145,487,696,29,A,23,8412,0,2019-01-12 06:25:47
